29	时尚 	收到了 做工非常的不错 颜色很正没有色差 款式时尚 大小很合适 质量也特别的不错 效果很好很显瘦 收到了质量不错 款式时尚 材质舒适 卖家态度挺好的 收到了 款式时尚很大气 物流特别给力 做工不错
26	质量特别不错	收到了 做工非常的不错 颜色很正没有色差 款式时尚 大小很合适 质量也特别的不错 效果很好很显瘦 收到了质量不错 款式时尚 材质舒适 卖家态度挺好的 收到了 款式时尚很大气 物流特别给力 做工不错
26	收到质量	收到了 做工非常的不错 颜色很正没有色差 款式时尚 大小很合适 质量也特别的不错 效果很好很显瘦 收到了质量不错 款式时尚 材质舒适 卖家态度挺好的 收到了 款式时尚很大气 物流特别给力 做工不错
29	时尚 	收到了 做工非常的不错 颜色很正没有色差 款式时尚 大小很合适 质量也特别的不错 效果很好很显瘦 收到了质量不错 款式时尚 材质舒适 卖家态度挺好的 收到了 款式时尚很大气 物流特别给力 做工不错
29	时尚很大	收到了 做工非常的不错 颜色很正没有色差 款式时尚 大小很合适 质量也特别的不错 效果很好很显瘦 收到了质量不错 款式时尚 材质舒适 卖家态度挺好的 收到了 款式时尚很大气 物流特别给力 做工不错
14	  质量	穿着不舒服 适合瘦的人穿 胖点的就算了 会感觉很紧  质量马马虎虎吧
35	快递物流	衣服很舒服快递物流很快尺码合适款式新颖黑色稳重
29	合适款式	衣服很舒服快递物流很快尺码合适款式新颖黑色稳重
24	吸汗透气	吸汗透气 衣服面料很亲肤
27	面料舒服	衣服很合身 面料舒服 款型偏成熟 适合上班族和商务人士
29	裤子上身	裤子上身效果很好特别好看非常舒服做工精细非常满意的一次购物
30	衣服描述一样 很	衣服跟图片描述一样 很满意 很实惠
15	衣服后背现出现发黄	衣服后背现出现发黄
27	面料柔软	衣服很好 面料柔软舒适 颜色也是我喜欢的 物流也很给力 值得推荐
26	质量非常好	这款恤质量非常好 穿着舒适面料柔软尺码合适价格实惠喜欢的给购买不起球不退色
27	舒适面料	这款恤质量非常好 穿着舒适面料柔软尺码合适价格实惠喜欢的给购买不起球不退色
30	合适价格	这款恤质量非常好 穿着舒适面料柔软尺码合适价格实惠喜欢的给购买不起球不退色
26	起球不退色	这款恤质量非常好 穿着舒适面料柔软尺码合适价格实惠喜欢的给购买不起球不退色
18	降价 	一买就降价 几个意思
30	出乎意料	两天就到了以后需要的话还会来你家的 非常好 以后还常来真出乎我的意料货到了
29	衣服版型很正 很	衣服版型很正 很舒服 很时尚
2	质量太差	质量太差 直接狗屎
26	质量不错	货已经收到了 质量还不错 颜色款饰都很满意 舒适柔软 透气性好 很满意
24	透气性好	货已经收到了 质量还不错 颜色款饰都很满意 舒适柔软 透气性好 很满意
0	弹性都没有	一点弹性都没有 白色那件尺码严重不对
29	时尚 	衣服非常好看 很时尚 特别酷
24	很舒服 暖和 	很舒服 暖和 物美价廉 国民品牌 力荐
6	真垃圾 实物不	真垃圾 图片跟实物不一样
14	便宜质量	最好别买 虽说便宜但是质量也太差了
26	线头洗	衣服的版型好看穿上去非常的合身做工很好没有什么线头洗了不会掉色
26	质量挺好	质量挺好的～尺码按平时的尺码拍的可以尺码标准～做工也是比较精细的线头比较少的  面料质感摸着也可以性价比比较高物美价廉
26	精细线头	质量挺好的～尺码按平时的尺码拍的可以尺码标准～做工也是比较精细的线头比较少的  面料质感摸着也可以性价比比较高物美价廉
27	  面料	质量挺好的～尺码按平时的尺码拍的可以尺码标准～做工也是比较精细的线头比较少的  面料质感摸着也可以性价比比较高物美价廉
27	质感摸	质量挺好的～尺码按平时的尺码拍的可以尺码标准～做工也是比较精细的线头比较少的  面料质感摸着也可以性价比比较高物美价廉
30	性价比比较高	质量挺好的～尺码按平时的尺码拍的可以尺码标准～做工也是比较精细的线头比较少的  面料质感摸着也可以性价比比较高物美价廉
29	款式好看	款式好看 穿着很舒服 面料柔软 尺码大小合适
27	面料柔软	款式好看 穿着很舒服 面料柔软 尺码大小合适
30	吸汗效果特别不错真的	吸汗的效果特别不错真的很好
29	没有色差	收到了 颜色很正没有色差 洗过之后没有缩水 款式不错
29	款式不错	收到了 颜色很正没有色差 洗过之后没有缩水 款式不错
17	一分钱一分货色泽不是那么	一分钱一分货色泽不是那么白白的有点偏暗
1	超级垃圾 洗完缩水	超级垃圾 洗完缩水超级严重
29	没有色差	试穿效果很满意 没有色差 可以直接穿了 外套看着真心不错 很合身
17	外套看着	试穿效果很满意 没有色差 可以直接穿了 外套看着真心不错 很合身
29	衣服很潮流 版型	衣服很潮流 版型很舒适
27	质感很好	穿上去值得特别的舒服 潮流百搭 大小合适 值得推荐 值得信赖 质感很好 五星好评
30	购买平台	很好的购买平台 质量不错 特别是有品牌的 值得信赖
26	质量不错	很好的购买平台 质量不错 特别是有品牌的 值得信赖
5	衣服实在难看	衣服实在难看
29	很好看哦 版型	很好看哦 版型也不错 穿着合身
24	衣服很柔软 跑步	衣服很柔软 跑步很舒服 不会闷热
26	挺好 孩子很	挺好的 孩子很喜欢 做工精细
27	料子适合	裤子款式特别棒上身非常有型料子适合穿着透气性很好布料摸起来光滑有一点点弹力
24	穿着透气性	裤子款式特别棒上身非常有型料子适合穿着透气性很好布料摸起来光滑有一点点弹力
27	好布料	裤子款式特别棒上身非常有型料子适合穿着透气性很好布料摸起来光滑有一点点弹力
26	面料做工	这个是真的好 面料和做工都特别精致 做工真的非常棒 我觉着我可以推荐给我朋友买
2	线头都不平很多线头	线头都不平很多线头质量也不咋滴
35	卖家很贴心	卖家很贴心推荐的这款比较满意 简单大气 穿着非常的绅士大小合适 卖家发货速度很快 做工不错 挺喜欢的 收到了 质量不错 简单大方 穿在身上很好看很精神 大小合适 款式特别的百搭 穿着很舒服 很喜欢
29	简单大气	卖家很贴心推荐的这款比较满意 简单大气 穿着非常的绅士大小合适 卖家发货速度很快 做工不错 挺喜欢的 收到了 质量不错 简单大方 穿在身上很好看很精神 大小合适 款式特别的百搭 穿着很舒服 很喜欢
35	速度很快 	卖家很贴心推荐的这款比较满意 简单大气 穿着非常的绅士大小合适 卖家发货速度很快 做工不错 挺喜欢的 收到了 质量不错 简单大方 穿在身上很好看很精神 大小合适 款式特别的百搭 穿着很舒服 很喜欢
26	质量不错	卖家很贴心推荐的这款比较满意 简单大气 穿着非常的绅士大小合适 卖家发货速度很快 做工不错 挺喜欢的 收到了 质量不错 简单大方 穿在身上很好看很精神 大小合适 款式特别的百搭 穿着很舒服 很喜欢
29	简单大方	卖家很贴心推荐的这款比较满意 简单大气 穿着非常的绅士大小合适 卖家发货速度很快 做工不错 挺喜欢的 收到了 质量不错 简单大方 穿在身上很好看很精神 大小合适 款式特别的百搭 穿着很舒服 很喜欢
29	没有色差	颜色很正 没有色差 做工挺不错的 穿着很舒适很满意 ^ ^
4	衣服吊牌都没有 	衣服吊牌都没有 这是什么意思
17	白色款洗一水很丑	白色款的洗一水很丑 有些失望
2	质量很差	买了两件同样码号的衣服大小不一样胖瘦不一样质量很差垃圾玩意
29	款式很棒	衣服款式很棒很休闲 穿着舒适
26	没有线头	纯棉没错 穿着很舒服 做工精细 没有线头 款式也很好看 非常喜欢
29	款式很好看	纯棉没错 穿着很舒服 做工精细 没有线头 款式也很好看 非常喜欢
30	好店家	物流很快啦很不错 一如既往的好店家很讲信誉喜欢的宝宝们放心购买吧不错性价比高物流超级快 我觉得卖家的态度非常好 全分 --
30	不错性价比	物流很快啦很不错 一如既往的好店家很讲信誉喜欢的宝宝们放心购买吧不错性价比高物流超级快 我觉得卖家的态度非常好 全分 --
35	高物流	物流很快啦很不错 一如既往的好店家很讲信誉喜欢的宝宝们放心购买吧不错性价比高物流超级快 我觉得卖家的态度非常好 全分 --
20	觉得卖家	物流很快啦很不错 一如既往的好店家很讲信誉喜欢的宝宝们放心购买吧不错性价比高物流超级快 我觉得卖家的态度非常好 全分 --
23	吹发货	宝贝真的帅 可以 建议购买 好 宝贝的质量真的挺好的 穿上后很舒服也很合身 版型很不错 做工精细宝贝质量真的很好 物流速度的话不是我吹发货速度特别特别快 送个真诚的必须好评 价便宜没想到东西没让人希望很好 很漂亮宝贝很好 也很舒服 值得推荐 _
3	衣服出汗会变黄 	衣服出汗会变黄 怎么洗都洗不掉
2	质量做工	垃圾衣服绝对的假货质量和做工都太差建议大家不要买
6	差大家	垃圾衣服绝对的假货质量和做工都太差建议大家不要买
11	收到以后 抖衣服	收到以后 抖衣服抖出来一堆毛线团 然后有一处缝线收针形如乱麻 看在能穿的份上给个星 然后提醒一下你们的缝纫机是不是要崩了
35	物流很快 	物流很快 物品完好无损 用起来很舒服 喜欢
35	很快 物品	物流很快 物品完好无损 用起来很舒服 喜欢
6	从没买过这么差衣服	从没买过这么差的衣服 不对应该叫工作服 跟图片上比较完全不一样 差 差 差
12	衣服瘦但肩宽袖长	衣服瘦了但肩宽和袖长均恰好
17	物流很快颜色想象中	物流很快颜色和我想象中的一样好不掉色尺码标准穿上很舒服
5	实物衣服颜色与完全	实物衣服的颜色与图片完全不一样衣服质量也不好与我前几天在你们处买的衣服质量完全不同我感觉上当了
30	购物 	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
30	产品 	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
29	没有色差	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
26	质量不错	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
29	款式很新颖	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
26	质量很好	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
29	时尚 	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
30	性价比很高	愉快的一次购物 物所值 希望有更好的产品 谢谢 真的实惠很喜欢这个款式的价格现在穿 正合适 没有色差 舒适 质量不错的 发货很快好帅的宝贝 款式很新颖潮流 挺大气的款式货到了已经买了很多次了卖家服务也很热心 很值得购买 宝贝收到了 质量很好 做工精细 款式设计时尚 性价比很高 _
5	拍浅灰色色差天朗	拍的浅灰色色差天朗之别这是浅灰色吗 换了货还是一样的这不是欺骗客户吗
24	弹性好	面料挺舒服 很厚实 弹性好 版型也是好看 码数标准 很合身 显瘦 上身效果挺好的 满意
27	面料舒适	面料舒适 大小刚好 颜色很好 值得推荐的质量真的非常好 穿在身上很合身 也不容易起皱
26	推荐质量	面料舒适 大小刚好 颜色很好 值得推荐的质量真的非常好 穿在身上很合身 也不容易起皱
26	容易起皱	面料舒适 大小刚好 颜色很好 值得推荐的质量真的非常好 穿在身上很合身 也不容易起皱
2	差质量	非常差质量太差口袋都烂的
30	不错性价比	不错性价比高 阔以阔以 买家服务很到位 我很喜欢 性价比很高 让人很是放心
30	性价比很高	不错性价比高 阔以阔以 买家服务很到位 我很喜欢 性价比很高 让人很是放心
24	有弹性	衣服好看 非常有弹性
11	能电话	垃圾东西 发快递还能吧电话搞错找了两天
2	差评这质量绝块钱	差评这质量绝了和块钱买的没什么区别买回来衣服就有破损联系售后还联系不上
32	服务态度很棒	总体来说 确实很不错 客服的服务态度也很棒 说话几乎马上就会回消息 物超所值 真心推荐
27	面料舒适	面料舒适透气 衣服质量做工都很棒
24	透气 	面料舒适透气 衣服质量做工都很棒
26	质量做工	面料舒适透气 衣服质量做工都很棒
35	愉快购物	大小合适 做工非常精致 没有多余的穿起来非常的有型 穿着非常的舒适 卖家态度也很好 发货速度及时很不错 总之是一次愉快的购物 所以到现在才看到东西真是谢谢亲爱的店家了有这么好的东西 东西实惠
32	亲爱店家	大小合适 做工非常精致 没有多余的穿起来非常的有型 穿着非常的舒适 卖家态度也很好 发货速度及时很不错 总之是一次愉快的购物 所以到现在才看到东西真是谢谢亲爱的店家了有这么好的东西 东西实惠
2	线头都没	线头都没剪一穿就皱巴巴裤缝痕迹太深还是四条确定是罗蒙 夜市小摊都不会这样吧
18	一分货 	怎么说呢 一分钱一分货吧 这件几十块的衣服本来就不指望能有多好 果不其然 到处都是线头 我剪了半天
2	是线头	怎么说呢 一分钱一分货吧 这件几十块的衣服本来就不指望能有多好 果不其然 到处都是线头 我剪了半天
4	衣领上有三处很	衣领上有三处很规则的笔印联系客服吞吞吐吐真的不该拆了领标换不了只能自认倒霉什么罗蒙坑货再也不买了
15	面料不错	衣服很柔软 面料不错
3	穿过在发货上面有油	穿过的在发货上面有油吗
29	没有色差	衣服非常不错 没有色差 很图片描述一样
24	吸汗透气	柔软舒适 吸汗透气 完全适合春夏季运动
3	用料太差	衣服用料太差 不如店铺里的面料 老粗布感觉
3	面料 	衣服用料太差 不如店铺里的面料 老粗布感觉
24	收到码数	衣服已经收到了 没有收到码数标准 穿上很舒服 特别的时尚 做工精细
29	时尚 	衣服已经收到了 没有收到码数标准 穿上很舒服 特别的时尚 做工精细
11	给我发到	额我不知道是刚好给我发到次品了还是大家收到的都这样两侧的线头都好多啊
11	大家收到	额我不知道是刚好给我发到次品了还是大家收到的都这样两侧的线头都好多啊
24	好看透气性	裤子真的很好看透气性很好穿着非常舒适做工也很精细真的很不错
27	面料很舒服	物美价廉 面料很舒服 一直购买你家男装 非常值得购买 客服服务态度很好 物流也很快
32	服务态度很好	物美价廉 面料很舒服 一直购买你家男装 非常值得购买 客服服务态度很好 物流也很快
30	卖家 	很好的卖家 谢谢喽 我的同事们都很喜欢呢 下次再来哦 掌柜人不错 质量还行 服务很算不错的
26	质量行 	很好的卖家 谢谢喽 我的同事们都很喜欢呢 下次再来哦 掌柜人不错 质量还行 服务很算不错的
29	衣服非常好 很百搭	衣服非常好 很百搭 很舒适
18	一个口袋破	一个口袋破了
4	贴裤子	买的衣服给我贴裤子的吊牌 吊牌搞错了 吊牌还无材质成分 三无产品 直接投诉
3	成分 	买的衣服给我贴裤子的吊牌 吊牌搞错了 吊牌还无材质成分 三无产品 直接投诉
4	产品 	买的衣服给我贴裤子的吊牌 吊牌搞错了 吊牌还无材质成分 三无产品 直接投诉
26	质量非常好	质量非常的好 意料之外 特别喜欢 穿着很显瘦 衣服面料也很好 总之是物超所值了
27	面料很好	质量非常的好 意料之外 特别喜欢 穿着很显瘦 衣服面料也很好 总之是物超所值了
12	码数偏	码数偏小了 拉链拉上肚子绷的紧紧的 懒的换
12	肚子绷	码数偏小了 拉链拉上肚子绷的紧紧的 懒的换
32	商家很爽快	刚开始买大了 商家很爽快的给换货 态度非常好 质量也很不错
26	质量很不错	刚开始买大了 商家很爽快的给换货 态度非常好 质量也很不错
29	大方好看	大方好看款式很潮流穿起来很舒服做工精细样式好看版型修身上身效果好
29	精细样式	大方好看款式很潮流穿起来很舒服做工精细样式好看版型修身上身效果好
26	质量非常不错	收到货了 质量非常不错 细节方面处理的很好很满意 宝贝版型很不错 质量也特别的好 效果很好 非常满意
26	方面处理	收到货了 质量非常不错 细节方面处理的很好很满意 宝贝版型很不错 质量也特别的好 效果很好 非常满意
26	质量特别好	收到货了 质量非常不错 细节方面处理的很好很满意 宝贝版型很不错 质量也特别的好 效果很好 非常满意
1	穿几天洗一次都	穿了几天洗了一次都破了什么质量
2	裤子质量太差穿个	裤子质量太差才穿个多月就烂了
27	不错面料	我的身高体重 身高一米七 体重多斤 一个加就够了尺码大小 根据尺码表 所以买的很适合 面料类型 棉料的非常不错面料质感 质感非常的舒适 穿在身上很柔软 透气性 透气性很强啊 因为它是棉料的试穿效果 非常的合身
27	质感 	我的身高体重 身高一米七 体重多斤 一个加就够了尺码大小 根据尺码表 所以买的很适合 面料类型 棉料的非常不错面料质感 质感非常的舒适 穿在身上很柔软 透气性 透气性很强啊 因为它是棉料的试穿效果 非常的合身
27	质感非常舒适	我的身高体重 身高一米七 体重多斤 一个加就够了尺码大小 根据尺码表 所以买的很适合 面料类型 棉料的非常不错面料质感 质感非常的舒适 穿在身上很柔软 透气性 透气性很强啊 因为它是棉料的试穿效果 非常的合身
24	透气性 	我的身高体重 身高一米七 体重多斤 一个加就够了尺码大小 根据尺码表 所以买的很适合 面料类型 棉料的非常不错面料质感 质感非常的舒适 穿在身上很柔软 透气性 透气性很强啊 因为它是棉料的试穿效果 非常的合身
24	透气性很强	我的身高体重 身高一米七 体重多斤 一个加就够了尺码大小 根据尺码表 所以买的很适合 面料类型 棉料的非常不错面料质感 质感非常的舒适 穿在身上很柔软 透气性 透气性很强啊 因为它是棉料的试穿效果 非常的合身
29	好看面料	版型很好看面料柔软搭配随意都很休闲很满意的一次购物
27	面料很不错	衣服很好 面料很不错 很舒服
26	质量不错	衣服质量不错 版型很好 对象比较喜欢 性价比高 值得推荐 不知道给对象买什么衣服的可以买一个尝试看看
29	对象比较喜欢	衣服质量不错 版型很好 对象比较喜欢 性价比高 值得推荐 不知道给对象买什么衣服的可以买一个尝试看看
30	性价比高	衣服质量不错 版型很好 对象比较喜欢 性价比高 值得推荐 不知道给对象买什么衣服的可以买一个尝试看看
29	时尚 	款式百搭 时尚 颜色特别耐脏 无色差 做工也相当的精细 没有线头 保暖性是杠杠滴
26	没有线头	款式百搭 时尚 颜色特别耐脏 无色差 做工也相当的精细 没有线头 保暖性是杠杠滴
30	保暖性是	款式百搭 时尚 颜色特别耐脏 无色差 做工也相当的精细 没有线头 保暖性是杠杠滴
6	气球 	垃圾 还不如块的聚酯纤维 说的是棉衣 结果衣服做出来跟个气球 一样 整件衣服全是合成纤维材料 真垃圾    千万别买   垃圾
6	很好 再	很好 下次再买
27	没有异味	衣服非常吸汗干的很快 非常不错没有异味材质好
24	衣服柔软 很喜欢	衣服柔软 很喜欢 百搭
27	衣服材质很好 	衣服材质很好 特别舒适
29	时尚 	很年轻 很时尚 年龄大小都可以穿 很舒服 我老公买了两件 他和他爸一人一件 很软和 不加绒的 我们这边这会穿很舒服
9	商家是	这家商家是我自从购物以来遇到过最无耻的商家我买了六件衣服两个订单商家给我按一个包裹发最后只收到了五件联系商家拒绝承认还弄来了一个不知从哪来的视频投诉了十几天才胜诉为了胜诉先后上传了二十张图片开了好几个证明商家才勉强承认最后也仅仅是补发一句抱歉也没有耽误了无数的时间和精力希望大家擦亮眼睛小心被骗这家店根本不是旗舰店用的衣服材质也是极其的差可能现在卖一百多的打个特价就卖三四十衣服质量可想而知千万别被骗了
6	无耻商家	这家商家是我自从购物以来遇到过最无耻的商家我买了六件衣服两个订单商家给我按一个包裹发最后只收到了五件联系商家拒绝承认还弄来了一个不知从哪来的视频投诉了十几天才胜诉为了胜诉先后上传了二十张图片开了好几个证明商家才勉强承认最后也仅仅是补发一句抱歉也没有耽误了无数的时间和精力希望大家擦亮眼睛小心被骗这家店根本不是旗舰店用的衣服材质也是极其的差可能现在卖一百多的打个特价就卖三四十衣服质量可想而知千万别被骗了
8	商家拒绝	这家商家是我自从购物以来遇到过最无耻的商家我买了六件衣服两个订单商家给我按一个包裹发最后只收到了五件联系商家拒绝承认还弄来了一个不知从哪来的视频投诉了十几天才胜诉为了胜诉先后上传了二十张图片开了好几个证明商家才勉强承认最后也仅仅是补发一句抱歉也没有耽误了无数的时间和精力希望大家擦亮眼睛小心被骗这家店根本不是旗舰店用的衣服材质也是极其的差可能现在卖一百多的打个特价就卖三四十衣服质量可想而知千万别被骗了
